timestamp_ms,vehicle_id,speed_kmh,throttle_percent,brake_light,acceleration_g,steering_angle_deg,motor_rpm,motor_hv_voltage,motor_hv_current,motor_torque_nm,gear_selector,dbc_signal_count
1786538088461,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088463,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088464,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088466,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088469,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088472,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088475,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088477,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088480,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088483,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088483,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088486,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088486,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088488,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088491,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088494,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088497,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088500,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088500,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088502,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088505,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088508,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088508,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088511,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088513,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088516,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088519,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088519,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088522,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088525,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088527,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088527,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088530,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088533,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088536,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088538,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088539,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088541,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088544,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088547,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088547,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088550,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088552,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088555,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088555,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088558,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088561,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088564,tesla,,0.00,,,101.00,,,,0.00,P,4
1786538088566,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088566,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088569,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088572,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088575,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088577,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088578,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088580,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088583,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088586,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088586,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088589,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088591,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088594,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088597,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088597,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088600,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088602,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088605,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088605,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088608,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088611,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088613,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088614,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088616,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088619,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088622,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088625,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088627,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088628,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088630,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088633,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088636,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088639,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088639,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088641,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088642,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088644,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088647,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088650,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088652,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088655,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088658,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088658,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088661,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088664,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088666,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088669,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088672,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088675,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088677,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088678,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088680,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088683,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088683,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088686,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088689,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088691,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088694,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088697,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088697,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088697,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088700,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088702,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088705,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088708,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088711,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088714,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088716,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088716,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088719,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088722,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088725,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088725,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088727,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088730,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088733,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088733,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088736,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088739,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088741,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088741,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088744,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088744,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088747,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088750,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088752,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088753,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088755,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088758,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088761,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088763,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088766,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088766,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088769,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088772,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088775,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088777,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088780,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088783,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088783,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088786,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088788,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088791,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088794,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088797,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088797,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088800,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088802,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088803,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088805,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088808,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088811,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088814,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088814,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088816,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088819,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088822,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088822,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088825,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088825,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088827,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088830,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088830,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088833,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088836,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088839,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088841,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088844,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088847,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088847,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088850,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088852,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088855,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088858,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088861,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088861,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088863,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088866,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088869,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088872,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088875,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088877,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088880,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088880,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088883,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088886,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088889,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088891,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088894,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088897,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088897,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088900,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088902,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088905,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088908,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088911,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088911,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088914,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088916,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088919,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088922,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088925,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088927,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088927,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088930,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088933,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088936,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088939,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088939,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088941,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088944,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088947,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088950,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088950,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088952,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088955,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
