time_s,rpm,rpm_raw,engine_state,throttle_gas_pct,brake,ignition,gear_selector,gear_auto,gear_physical,clutch_pressure,road_implied_rpm,creep_relief_fired,vehicle_speed_kmh,target_speed_kmh,sim_speed_mph,engine_torque_nm,drivetrain_torque_nm,dyno_torque_nm,starter_engaged,exhaust_flow_cm3s,synth_out_rms
2.749,1081,1114,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.519,-2.000,4.672,35.3,-478.3,0.0,0,46787.0473,-1.0000
2.766,1087,1123,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.560,-2.000,4.698,36.2,-491.9,0.0,0,13973.6376,-1.0000
2.783,1094,1137,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.603,-2.000,4.724,36.9,-502.9,0.0,0,58583.3538,-1.0000
2.799,1102,1155,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.646,-2.000,4.751,37.7,-515.6,0.0,0,65157.8862,-1.0000
2.802,1109,1146,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.690,-2.000,4.779,38.1,-521.3,0.0,0,43908.7692,-1.0000
2.802,1111,1086,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.732,-2.000,4.804,36.3,-487.9,0.0,0,26721.8923,-1.0000
2.849,1108,1094,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.770,-2.000,4.828,34.3,-451.6,0.0,0,26072.3428,-1.0000
2.866,1106,1106,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.808,-2.000,4.852,34.6,-455.2,0.0,0,13972.0258,-1.0000
2.883,1105,1100,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.847,-2.000,4.876,34.9,-459.7,0.0,0,47428.4023,-1.0000
2.899,1104,1095,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.886,-2.000,4.900,34.8,-456.2,0.0,0,33694.8931,-1.0000
2.916,1104,1098,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.924,-2.000,4.924,34.9,-457.0,0.0,0,43585.1524,-1.0000
2.933,1102,1079,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.962,-2.000,4.947,34.4,-447.4,0.0,0,59128.0933,-1.0000
2.949,1093,1039,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,7.995,-2.000,4.968,31.3,-395.0,0.0,0,-12733.0359,-1.0000
2.966,1083,1031,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.028,-2.000,4.988,30.6,-384.5,0.0,0,31552.3095,-1.0000
2.983,1075,1026,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.060,-2.000,5.008,30.5,-382.6,0.0,0,-7693.6205,-1.0000
2.999,1068,1015,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.092,-2.000,5.028,30.3,-380.2,0.0,0,38474.6057,-1.0000
3.016,1061,1019,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.124,-2.000,5.048,30.2,-377.7,0.0,0,31015.9968,-1.0000
3.033,1055,1019,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.156,-2.000,5.068,30.1,-376.6,0.0,0,37751.1855,-1.0000
3.049,1048,993,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.187,-2.000,5.087,29.3,-366.4,0.0,0,43830.1095,-1.0000
3.066,1033,954,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.214,-2.000,5.104,26.3,-325.9,0.0,0,-20705.6647,-1.0000
3.083,1020,949,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.241,-2.000,5.121,25.6,-316.7,0.0,0,27777.8949,-1.0000
3.099,1007,949,Running,0,0.00,1,99,1,1,0.6000,-184.1,0,8.268,-2.000,5.137,25.4,-313.9,0.0,0,-18700.3426,-1.0000
3.116,998,960,Running,5,0.00,1,-2,0,0,0.6000,-184.1,0,8.268,-2.000,5.137,0.2,-0.2,0.0,0,36118.5645,-1.0000
3.133,993,973,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,23031.9794,-1.0000
3.149,990,984,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,27305.5034,-1.0000
3.166,990,984,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,25435.5478,-1.0000
3.183,987,940,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,12994.5141,-1.0000
3.199,982,951,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,5404.2799,-1.0000
3.216,979,967,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,9269.9239,-1.0000
3.233,980,992,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,20262.7541,-1.0000
3.249,983,1012,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,-2.000,5.137,0.0,0.0,0.0,0,36285.8941,-1.0000
3.266,990,1039,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38522.2121,-1.0000
3.283,998,1052,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,35058.5703,-1.0000
3.299,1004,1014,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,35155.9137,-1.0000
3.316,1006,1017,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,-6607.6708,-1.0000
3.333,1010,1035,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,19449.3154,-1.0000
3.349,1017,1066,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,25686.2762,-1.0000
3.366,1026,1094,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,48898.8874,-1.0000
3.383,1038,1120,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,43833.3571,-1.0000
3.399,1051,1126,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38199.4140,-1.0000
3.416,1061,1092,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,22908.4176,-1.0000
3.433,1068,1120,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,34637.3228,-1.0000
3.449,1077,1148,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,8031.8537,-1.0000
3.466,1089,1159,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,50452.1831,-1.0000
3.483,1103,1190,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,47454.0008,-1.0000
3.499,1118,1216,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,65881.9256,-1.0000
3.516,1132,1179,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38898.4354,-1.0000
3.533,1140,1197,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,15911.0543,-1.0000
3.549,1151,1228,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,24273.9272,-1.0000
3.566,1164,1237,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,52038.7441,-1.0000
3.583,1178,1270,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,58118.3069,-1.0000
3.597,1193,1286,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,61322.3135,-1.0000
3.616,1205,1253,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,28889.7087,-1.0000
3.633,1214,1277,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,48937.3713,-1.0000
3.649,1225,1291,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,12540.4166,-1.0000
3.666,1237,1317,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,71280.4374,-1.0000
3.683,1251,1330,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,49923.6098,-1.0000
3.699,1264,1337,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,76948.2707,-1.0000
3.716,1272,1314,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,3550.5295,-1.0000
3.733,1280,1336,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,32762.8865,-1.0000
3.749,1290,1347,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,54688.0564,-1.0000
3.766,1301,1371,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,61464.6408,-1.0000
3.783,1312,1377,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,56468.8691,-1.0000
3.799,1320,1353,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,29432.5454,-1.0000
3.808,1325,1358,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,41603.2653,-1.0000
3.833,1332,1381,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,45282.8358,-1.0000
3.849,1340,1387,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,44882.4815,-1.0000
3.866,1349,1407,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,71778.5037,-1.0000
3.883,1356,1369,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,28617.1234,-1.0000
3.899,1359,1384,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,46734.9779,-1.0000
3.916,1363,1392,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,19998.2220,-1.0000
3.933,1369,1405,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,60061.1310,-1.0000
3.949,1375,1416,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,57689.2720,-1.0000
3.966,1380,1383,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,49075.8593,-1.0000
3.983,1381,1392,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,32551.2743,-1.0000
3.999,1383,1397,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,11527.9925,-1.0000
4.016,1386,1412,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,66843.8551,-1.0000
4.033,1390,1415,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,46570.8641,-1.0000
4.049,1394,1396,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,68960.5158,-1.0000
4.066,1393,1389,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,8913.9922,-1.0000
4.083,1393,1399,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,15843.2424,-1.0000
4.099,1394,1406,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,63403.2623,-1.0000
4.116,1397,1411,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,48300.0855,-1.0000
4.133,1399,1405,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,72917.1388,-1.0000
4.149,1397,1380,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,-2837.0489,-1.0000
4.166,1396,1396,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,22999.4473,-1.0000
4.183,1396,1393,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,50241.2365,-1.0000
4.199,1397,1409,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,58291.4980,-1.0000
4.216,1398,1404,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,52012.7216,-1.0000
4.233,1396,1375,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,14094.9661,-1.0000
4.249,1393,1382,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,25169.7477,-1.0000
4.266,1392,1383,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,43427.2487,-1.0000
4.283,1391,1398,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,56733.5646,-1.0000
4.299,1392,1394,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,42794.0210,-1.0000
4.316,1390,1369,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,21851.8813,-1.0000
4.333,1386,1364,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,31266.0031,-1.0000
4.349,1384,1379,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,39648.7339,-1.0000
4.366,1383,1379,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38126.5446,-1.0000
4.383,1384,1390,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,59387.5179,-1.0000
4.399,1382,1351,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,19377.7946,-1.0000
4.416,1378,1359,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,42132.8476,-1.0000
4.433,1375,1363,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,14353.4244,-1.0000
4.449,1374,1372,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,50698.9773,-1.0000
4.466,1374,1377,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,47724.4290,-1.0000
4.483,1373,1348,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,51370.2279,-1.0000
4.499,1369,1345,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,13419.8966,-1.0000
4.516,1366,1354,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,8117.3112,-1.0000
4.533,1364,1357,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,55909.4116,-1.0000
4.549,1364,1367,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,48626.5899,-1.0000
4.566,1364,1363,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,53664.6729,-1.0000
4.583,1360,1334,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,7875.4578,-1.0000
4.599,1357,1340,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,22423.1594,-1.0000
4.616,1355,1346,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,42238.1855,-1.0000
4.633,1354,1356,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,46604.8375,-1.0000
4.647,1355,1359,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,49279.6465,-1.0000
4.666,1353,1326,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,17803.3025,-1.0000
4.683,1349,1330,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,40751.0180,-1.0000
4.699,1347,1339,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,19330.7066,-1.0000
4.716,1346,1347,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,46060.8216,-1.0000
4.733,1347,1354,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,48239.8610,-1.0000
4.749,1347,1326,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,50737.0382,-1.0000
4.766,1343,1322,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,10373.5204,-1.0000
4.783,1340,1335,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,9442.2033,-1.0000
4.799,1339,1335,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,51945.8154,-1.0000
4.816,1340,1351,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,52930.6649,-1.0000
4.833,1341,1346,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,44837.5381,-1.0000
4.849,1339,1321,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,15489.5029,-1.0000
4.866,1336,1319,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,24154.7277,-1.0000
4.883,1335,1336,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,42104.1919,-1.0000
4.899,1335,1338,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,37298.5002,-1.0000
4.916,1337,1352,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,58974.5626,-1.0000
4.933,1336,1310,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,20485.2570,-1.0000
4.949,1333,1323,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,40499.3781,-1.0000
4.966,1332,1325,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,4889.3946,-1.0000
4.983,1332,1340,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,58767.3410,-1.0000
4.983,1333,1342,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,39659.6950,-1.0000
5.016,1335,1335,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,69743.2378,-1.0000
5.033,1332,1311,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,-7424.3619,-1.0000
5.049,1330,1327,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,22596.0800,-1.0000
5.066,1330,1327,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,42496.2930,-1.0000
5.083,1331,1345,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,54208.3047,-1.0000
5.099,1333,1344,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,43107.6774,-1.0000
5.116,1332,1316,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,19116.9977,-1.0000
5.133,1330,1317,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38885.4628,-1.0000
5.149,1329,1331,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,24608.6264,-1.0000
5.166,1330,1338,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,43846.1214,-1.0000
5.183,1332,1348,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,50956.7057,-1.0000
5.199,1333,1318,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,48253.8189,-1.0000
5.216,1331,1317,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,13094.9760,-1.0000
5.233,1329,1330,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,9327.8896,-1.0000
5.249,1330,1333,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,53170.6728,-1.0000
5.266,1331,1349,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,53369.5394,-1.0000
5.283,1334,1346,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,45938.7001,-1.0000
5.299,1332,1320,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,15602.7239,-1.0000
5.316,1330,1320,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,24315.5858,-1.0000
5.333,1330,1337,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,43350.3091,-1.0000
5.349,1331,1340,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38261.9354,-1.0000
5.366,1334,1354,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,59589.3160,-1.0000
5.383,1334,1313,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,20713.9326,-1.0000
5.397,1332,1326,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,41327.7222,-1.0000
5.416,1331,1329,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,6421.3512,-1.0000
5.433,1332,1344,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,58844.9340,-1.0000
5.449,1334,1347,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,40208.0671,-1.0000
5.466,1336,1338,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,72627.6312,-1.0000
5.483,1334,1316,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,-9413.9542,-1.0000
5.499,1332,1334,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,22274.9604,-1.0000
5.516,1333,1332,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,43503.8840,-1.0000
5.533,1334,1352,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,57698.4736,-1.0000
5.549,1337,1349,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,40462.3149,-1.0000
5.566,1336,1323,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,20381.0535,-1.0000
5.583,1334,1322,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,35494.2546,-1.0000
5.599,1334,1339,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,32494.0117,-1.0000
5.616,1335,1342,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,38987.4289,-1.0000
5.633,1337,1356,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,57767.4826,-1.0000
5.649,1338,1319,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,35305.0579,-1.0000
5.666,1336,1326,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,26960.8055,-1.0000
5.683,1335,1333,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,4425.1536,-1.0000
5.699,1335,1342,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,58943.5565,-1.0000
5.716,1337,1351,Running,5,0.00,1,-2,0,0,0.0000,0.0,0,8.268,0.000,5.137,0.0,0.0,0.0,0,46189.7013,-1.0000
