timestamp_utc_ms,throttle_pct,speed_kmh,acceleration_g,brake_pct,steering_angle_deg,motor_rpm,motor_hv_voltage,motor_hv_current,gear_selector,motor_torque_nm
1781472546300,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546303,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546306,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546308,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546308,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546311,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546314,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546317,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546319,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546319,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546322,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546325,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546328,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546330,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546330,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546333,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546336,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546339,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546342,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546344,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546347,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546347,11.20,63.12,,2.00,5.10,,,,4097,-1410.00
1781472546350,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546353,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546356,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546358,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546361,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546364,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546366,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546366,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546369,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546372,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546375,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546375,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546377,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546380,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546383,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546386,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546388,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546388,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546391,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546394,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546397,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546399,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546402,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546402,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546405,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546408,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546411,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546413,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546416,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546419,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546419,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546422,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546424,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546424,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546427,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546430,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546433,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546433,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546435,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546438,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546441,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546444,11.20,62.72,,2.00,5.10,,,,4097,-1410.00
1781472546446,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546446,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546449,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546452,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546452,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546455,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546457,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546460,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546463,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546463,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546466,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546468,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546471,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546474,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546477,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546477,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546480,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546480,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546482,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546485,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546488,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546490,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546493,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546493,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546496,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546499,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546502,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546504,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546504,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546508,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546510,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546513,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546515,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546518,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546521,11.20,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546521,13.60,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546524,13.60,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546526,13.60,62.72,,2.00,4.50,,,,4097,-1410.00
1781472546529,13.60,62.72,,2.00,4.60,,,,4097,-1410.00
1781472546532,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546535,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546537,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546537,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546540,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546543,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546546,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546546,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546548,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546551,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546554,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546554,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546557,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546559,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546562,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546565,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546568,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546568,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546570,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546573,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546576,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546579,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546582,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546582,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546584,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546587,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546590,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546590,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546593,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546595,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546598,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546601,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546604,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546604,13.60,62.08,,2.00,4.60,,,,4097,-1410.00
1781472546606,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546609,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546612,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546615,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546617,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546618,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546620,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546623,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546626,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546626,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546628,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546631,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546634,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546637,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546639,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546639,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546642,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546645,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546648,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546650,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546653,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546653,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546656,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546659,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546662,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546664,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546667,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546667,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546670,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546673,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546676,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546678,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546681,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546684,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546686,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546686,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546689,13.60,61.76,,2.00,4.60,,,,4097,-1410.00
1781472546692,13.60,61.52,,2.00,4.60,,,,4097,-1410.00
1781472546695,13.60,61.52,,2.00,4.60,,,,4097,-1410.00
1781472546699,13.60,61.52,,2.00,4.70,,,,4097,-1410.00
1781472546700,13.60,61.52,,2.00,4.70,,,,4097,-1410.00
1781472546700,13.60,61.52,,2.00,4.70,,,,4097,-1410.00
